alfalfa_id	clover_id	log2foldchange	alfalfa_GO	clover_GO	alfalfa_functional_prediction	clover_functional_prediction
Cluster-2.18328	Cluster-3489.2	-3.55229412151942	GO:0000724,GO:0000725,GO:0001101,GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0005911,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009266,GO:0009378,GO:0009409,GO:0009506,GO:0009628,GO:0009719,GO:0009725,GO:0009737,GO:0009987,GO:0010033,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030054,GO:0032392,GO:0032508,GO:0032870,GO:0033554,GO:0033993,GO:0034641,GO:0042221,GO:0042623,GO:0043138,GO:0043140,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0055044,GO:0070035,GO:0070417,GO:0070887,GO:0071103,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071495,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0097305,GO:0097306,GO:0140097,GO:1901360,GO:1901363,GO:1901700,GO:1901701	GO:0000724,GO:0000725,GO:0001101,GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0005911,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009266,GO:0009378,GO:0009409,GO:0009506,GO:0009628,GO:0009719,GO:0009725,GO:0009737,GO:0009987,GO:0010033,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030054,GO:0032392,GO:0032508,GO:0032870,GO:0033554,GO:0033993,GO:0034641,GO:0042221,GO:0042623,GO:0043138,GO:0043140,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0055044,GO:0070035,GO:0070417,GO:0070887,GO:0071103,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071495,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0097305,GO:0097306,GO:0140097,GO:1901360,GO:1901363,GO:1901700,GO:1901701	ATP-dependent DNA helicase	ATP-dependent DNA helicase
Cluster-2.50417	Cluster-3554.28238	-3.24006403235129	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009526,GO:0009536,GO:0009941,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	GO:0016021	sodium metabolite cotransporter BASS1	Putative Bile acid:sodium symporter/arsenical resistance protein Acr3
Cluster-2.1300	Cluster-646.0	2.75265204862361	GO:0009733	GO:0009733	Putative small auxin-up RNA	Putative small auxin-up RNA
Cluster-2.16835	Cluster-662.0	2.6329622391397	GO:0003676, GO:0046872	GO:0003674,GO:0003700,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	Putative transcription factor C2H2 family	Zinc finger protein
Cluster-2.24168	Cluster-3554.11497	-3.21875840188367	GO:0001101,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0009058,GO:0009719,GO:0009725,GO:0009753,GO:0009987,GO:0010033,GO:0016020,GO:0016101,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0032870,GO:0036209,GO:0042221,GO:0044237,GO:0044238,GO:0044255,GO:0044550,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071229,GO:0071310,GO:0071395,GO:0071495,GO:0071704,GO:1901700,GO:1901701	GO:0001101,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0009058,GO:0009719,GO:0009725,GO:0009753,GO:0009987,GO:0010033,GO:0016020,GO:0016101,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0032870,GO:0036209,GO:0042221,GO:0044237,GO:0044238,GO:0044255,GO:0044550,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071229,GO:0071310,GO:0071395,GO:0071495,GO:0071704,GO:1901700,GO:1901701	Belongs to the cytochrome P450 family	Belongs to the cytochrome P450 family
Cluster-2.32220	Cluster-3554.30955	-2.65481454455135	None	None	disease resistance	hypothetical protein
Cluster-2.61467	Cluster-3554.28301	-2.75330079763864	GO:0004462, GO:0046872	GO:0004462, GO:0046872	Putative lactoylglutathione lyase	Putative lactoylglutathione lyase
Cluster-2.248	Cluster-3554.44008	-3.63371322540938	None	None	disease resistance	disease resistance
Cluster-5257.0	Cluster-2514.0	3.68132842582002	None	None	F-box LRR-repeat protein	F-box LRR-repeat protein
Cluster-2.46568	Cluster-3554.3196	3.72152425968726	None	None	None	None
Cluster-2.27491	Cluster-11483.0	-2.78631685851049	GO:0016787, GO:0008152	GO:0016787, GO:0008152	Putative nicotinamidase	Putative nicotinamidase
Cluster-2.28302	Cluster-3554.37530	-3.72056588960335	None	GO:0000003,GO:0003002,GO:0003006,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0007275,GO:0007389,GO:0008150,GO:0009653,GO:0009790,GO:0009791,GO:0009793,GO:0009965,GO:0010016,GO:0010051,GO:0010154,GO:0010222,GO:0010588,GO:0015399,GO:0015405,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022414,GO:0022804,GO:0022857,GO:0031224,GO:0032501,GO:0032502,GO:0042623,GO:0042626,GO:0042802,GO:0042803,GO:0043492,GO:0044425,GO:0044464,GO:0046983,GO:0048316,GO:0048366,GO:0048367,GO:0048598,GO:0048608,GO:0048731,GO:0048825,GO:0048826,GO:0048827,GO:0048856,GO:0051179,GO:0051234,GO:0055085,GO:0061458,GO:0071944,GO:0090698,GO:0099402,GO:1905392	None	ABC transporter G family member
Cluster-2.51504	Cluster-3554.27037	3.9404619851689	None	None	None	None
Cluster-10217.0	Cluster-3554.31318	-3.00058956629352	GO:0016021, GO:0050508	GO:0016021, GO:0050508	Putative xylogalacturonan beta-1,3-xylosyltransferase	Putative xylogalacturonan beta-1,3-xylosyltransferase
Cluster-2.5574	Cluster-3554.38668	-3.49186406406324	GO:0000209,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005886,GO:0006464,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009308,GO:0009690,GO:0009787,GO:0009789,GO:0009850,GO:0009966,GO:0009967,GO:0009987,GO:0010646,GO:0010647,GO:0010817,GO:0016020,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0023051,GO:0023056,GO:0032446,GO:0034754,GO:0036211,GO:0042445,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048583,GO:0048584,GO:0048585,GO:0050789,GO:0050794,GO:0065007,GO:0065008,GO:0070534,GO:0070647,GO:0071704,GO:0071944,GO:0080134,GO:0080148,GO:0140096,GO:1901419,GO:1901421,GO:1901564,GO:1905957,GO:1905959,GO:2000070	GO:0008270, GO:0016874	E3 ubiquitin-protein ligase	Putative transcription factor C2H2 family
Cluster-2.38184	Cluster-349.0	2.59218431517277	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005886,GO:0006355,GO:0006725,GO:0006778,GO:0006779,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009314,GO:0009416,GO:0009628,GO:0009718,GO:0009812,GO:0009813,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015994,GO:0015995,GO:0016020,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0033013,GO:0033014,GO:0034641,GO:0042440,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0046148,GO:0046283,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051186,GO:0051188,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005886,GO:0006355,GO:0006725,GO:0006778,GO:0006779,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009314,GO:0009416,GO:0009628,GO:0009718,GO:0009812,GO:0009813,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015994,GO:0015995,GO:0016020,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0033013,GO:0033014,GO:0034641,GO:0042440,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0046148,GO:0046283,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051186,GO:0051188,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	COP1-interacting protein 7	COP1-interacting protein 7
Cluster-2.54974	Cluster-3554.31071	-3.75752915922887	None	GO:0003968, GO:0001172	Probably involved in the RNA silencing pathway and required for the generation of small interfering RNAs (siRNAs)	Putative RNA-directed RNA polymerase
Cluster-2.62845	Cluster-6701.0	2.5869295742756	GO:0005829, GO:0005509, GO:0020037, GO:0045735	GO:0005829, GO:0005509, GO:0020037, GO:0045735	Putative Hemopexin-like domain-containing protein	Putative Hemopexin-like domain-containing protein
Cluster-2.22989	Cluster-3554.12712	3.54446175367523	None	None	Myb/SANT-like DNA-binding domain	None
Cluster-6221.0	Cluster-3554.35398	-3.64104852243137	None	GO:0016021	hypothetical protein	hypothetical protein
Cluster-10285.0	Cluster-8585.0	-2.67519441924209	GO:0009506, GO:0016021, GO:0046658, GO:0004871, GO:0006952	GO:0009506, GO:0016021, GO:0046658, GO:0004871, GO:0006952	hypothetical protein	hypothetical protein
Cluster-10340.0	Cluster-11806.0	3.28986411678354	GO:0001558,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005886,GO:0008150,GO:0016020,GO:0019897,GO:0019898,GO:0030307,GO:0040008,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0045927,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0065007,GO:0071944	GO:0009733	SAUR family	Putative small auxin-up RNA
Cluster-10240.0	Cluster-10637.0	3.58569062365494	GO:0042409, GO:0032259	GO:0042409, GO:0032259	Putative flavone 3'-O-methyltransferase	Putative flavone 3'-O-methyltransferase
Cluster-2.16663	Cluster-3554.41173	-3.95845954575488	None	None	Receptor-like protein kinase	Receptor-like protein kinase
Cluster-11092.0	Cluster-10624.0	-2.94784233438251	GO:0005634, GO:0016021, GO:0003677, GO:0003700, GO:0046983, GO:0006351, GO:0006355, GO:0010093	GO:0005634, GO:0016021, GO:0003677, GO:0003700, GO:0046983, GO:0006351, GO:0006355, GO:0010093	Putative transcription factor MADS-MIKC family	Putative transcription factor MADS-MIKC family
Cluster-8649.0	Cluster-3554.12950	-4.44871765443078	GO:0003674,GO:0003824,GO:0006725,GO:0008150,GO:0008152,GO:0009058,GO:0009698,GO:0009699,GO:0009808,GO:0009809,GO:0009832,GO:0009834,GO:0009987,GO:0016491,GO:0016722,GO:0019438,GO:0019748,GO:0042546,GO:0044085,GO:0044237,GO:0044249,GO:0044550,GO:0055114,GO:0071554,GO:0071669,GO:0071704,GO:0071840,GO:1901360,GO:1901362,GO:1901576	None	Belongs to the multicopper oxidase family	hypothetical protein
Cluster-13097.0	Cluster-14726.0	2.66586126466128	GO:0016021, GO:0008270	GO:0016021, GO:0008270	Putative transcription regulator A20-like family	Putative transcription regulator A20-like family
Cluster-2642.0	Cluster-14201.0	-3.00303068658824	GO:0016021, GO:0031012, GO:0004222, GO:0008270, GO:0006508	GO:0016021, GO:0031012, GO:0004222, GO:0008270, GO:0006508	Putative envelysin	Putative envelysin
Cluster-4453.0	Cluster-3554.15958	-2.55703872670411	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	plasma membrane ATPase	plasma membrane ATPase
Cluster-12356.0	Cluster-5372.0	-3.1813148395133	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005856,GO:0005875,GO:0005886,GO:0015630,GO:0016020,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0071944	None	IQ-domain	Putative IQ motif, EF-hand binding protein
Cluster-2.53456	Cluster-3554.19455	3.55290361506844	None	None	None	None
Cluster-2.49487	Cluster-3554.34790	3.06142587299654	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005886,GO:0006950,GO:0008104,GO:0008150,GO:0009266,GO:0009409,GO:0009628,GO:0009909,GO:0010048,GO:0016020,GO:0031974,GO:0031981,GO:0033036,GO:0034613,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043565,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0048580,GO:0048831,GO:0050789,GO:0050793,GO:0050896,GO:0051179,GO:0051239,GO:0051641,GO:0065007,GO:0070013,GO:0070727,GO:0071944,GO:0097159,GO:1901363,GO:2000026,GO:2000241	None	B3 domain-containing transcription factor	B3 domain-containing
Cluster-2.40942	Cluster-3554.15072	2.63426523897077	None	None	Rhamnogalacturonate lyase	Rhamnogalacturonate lyase
Cluster-2.4774	Cluster-1148.0	3.64209409236137	None	None	Putative Transposase-associated domain-containing protein	transposon protein
Cluster-5860.0	Cluster-2880.1	-3.30475052623796	GO:0000003,GO:0000030,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0008150,GO:0008152,GO:0009846,GO:0009856,GO:0009987,GO:0012505,GO:0016740,GO:0016757,GO:0016758,GO:0019187,GO:0022414,GO:0032501,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0044706,GO:0051704,GO:0051753,GO:0070085,GO:0071554,GO:0071669,GO:0097502	GO:0016021, GO:0016760, GO:0047517, GO:0030244, GO:0071555	Belongs to the glycosyltransferase 2 family	Putative 1,4-beta-D-xylan synthase
Cluster-4433.0	Cluster-3554.34942	-3.10269608360421	None	None	None	F-box domain
Cluster-7986.0	Cluster-4646.0	-2.83669329955689	None	None	hypothetical protein	hypothetical protein
Cluster-2.14436	Cluster-3554.20913	-2.9267427734206	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0008150,GO:0016020,GO:0044464,GO:0050896,GO:0071944	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0008150,GO:0016020,GO:0044464,GO:0050896,GO:0071944	May be involved in modulation of pathogen defense and leaf cell death	May be involved in modulation of pathogen defense and leaf cell death
Cluster-2.56546	Cluster-3554.30642	-4.18823141127745	None	None	TMV resistance protein N-like	TMV resistance protein N-like
Cluster-9541.0	Cluster-3554.26846	-4.82976059076837	None	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	Reverse_transcriptase-like	Reverse_transcriptase-like
Cluster-2.43185	Cluster-4399.0	3.26501345466878	GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0008150,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0010087,GO:0010088,GO:0010089,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	GO:0005634, GO:0003677, GO:0006351, GO:0006355	Transcription factor	Putative transcription factor MYB-HB-like family
Cluster-2.25922	Cluster-6177.2	-3.32140992669396	None	None	None	disease resistance
Cluster-3894.0	Cluster-3554.18190	-3.56632275039047	None	None	DNA RNA polymerases superfamily protein	DNA RNA polymerases superfamily protein
Cluster-13172.0	Cluster-3554.43751	-2.78116528136738	GO:0005634, GO:0005737	GO:0005634, GO:0005737	hypothetical protein	hypothetical protein
Cluster-2.9381	Cluster-3554.42071	2.60819857429298	None	None	hypothetical protein	hypothetical protein
Cluster-2.31473	Cluster-3554.5185	-2.77121846361368	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0031146,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0051603,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0031146,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0051603,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	F-box Kelch-repeat protein	F-box Kelch-repeat protein
Cluster-2.374	Cluster-3554.6983	-3.52091048876773	GO:0000003,GO:0000070,GO:0000278,GO:0000280,GO:0000785,GO:0000819,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0006996,GO:0007049,GO:0007059,GO:0007062,GO:0007064,GO:0007275,GO:0008150,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0016043,GO:0022402,GO:0022414,GO:0032116,GO:0032501,GO:0032502,GO:0032991,GO:0034086,GO:0034088,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044464,GO:0048285,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0051276,GO:0061458,GO:0071840,GO:0097159,GO:0098813,GO:0140014,GO:1901363,GO:1903047	GO:0000003,GO:0000070,GO:0000278,GO:0000280,GO:0000785,GO:0000819,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0006996,GO:0007049,GO:0007059,GO:0007062,GO:0007064,GO:0007275,GO:0008150,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0016043,GO:0022402,GO:0022414,GO:0032116,GO:0032501,GO:0032502,GO:0032991,GO:0034086,GO:0034088,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044464,GO:0048285,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0051276,GO:0061458,GO:0071840,GO:0097159,GO:0098813,GO:0140014,GO:1901363,GO:1903047	maintenance of mitotic sister chromatid cohesion	maintenance of mitotic sister chromatid cohesion
Cluster-2.1399	Cluster-555.0	-3.00777570431813	GO:0005509	GO:0005509	Putative EF-hand domain pair protein	Putative EF-hand domain pair protein
Cluster-2.40404	Cluster-3554.9670	3.31111947428288	None	None	Cysteine-rich RLK (RECEPTOR-like protein kinase) 8	Cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Cluster-2.28180	Cluster-3554.21048	2.73358410664251	None	None	None	None
Cluster-2.53992	Cluster-3554.11599	3.34487215176705	None	None	superfamily. Protein	superfamily. Protein
Cluster-11041.0	Cluster-13824.0	2.85851436506459	GO:0003677	GO:0003677	Putative transcription factor MYB-HB-like family	Putative transcription factor MYB-HB-like family
Cluster-12311.0	Cluster-3554.36716	-3.82771415846948	None	GO:0016021, GO:0004674, GO:0005524, GO:0006468	serine threonine-protein kinase	Putative protein kinase RLK-Pelle-WAK-LRK10L-1 family
Cluster-2.10276	Cluster-3554.9925	-3.71426924356244	None	None	Belongs to the peptidase A1 family	Belongs to the peptidase A1 family
Cluster-2.2700	Cluster-2079.0	3.31667530583477	None	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	Putative Zinc finger, SWIM-type, interactor of constitutive active ROPs	Interactor of constitutive active ROPs
Cluster-2.33071	Cluster-3554.11989	2.55853526445907	None	None	F-box Kelch-repeat protein	None
Cluster-2.19125	Cluster-3554.10567	4.29563330349379	GO:0001101,GO:0003674,GO:0003824,GO:0005575,GO:0006082,GO:0006629,GO:0006720,GO:0006721,GO:0006790,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009314,GO:0009416,GO:0009628,GO:0009685,GO:0009686,GO:0009719,GO:0009725,GO:0009739,GO:0009740,GO:0009755,GO:0009987,GO:0010033,GO:0010476,GO:0010817,GO:0016020,GO:0016053,GO:0016101,GO:0016102,GO:0016114,GO:0016143,GO:0016144,GO:0016491,GO:0016705,GO:0016706,GO:0016707,GO:0019748,GO:0019752,GO:0019757,GO:0019758,GO:0019760,GO:0019761,GO:0023052,GO:0032870,GO:0033993,GO:0042221,GO:0042445,GO:0042446,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044272,GO:0044281,GO:0044283,GO:0044550,GO:0046394,GO:0050789,GO:0050794,GO:0050896,GO:0051213,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071229,GO:0071310,GO:0071370,GO:0071396,GO:0071495,GO:0071704,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659,GO:1901700,GO:1901701	None	Belongs to the iron ascorbate-dependent oxidoreductase family	None
Cluster-2.16493	Cluster-3554.37457	-2.8195068419511	None	None	Acyl-coenzyme A thioesterase	Acyl-coenzyme A thioesterase
Cluster-2.12850	Cluster-3554.30102	-2.97600135872411	GO:0000003,GO:0003006,GO:0003674,GO:0005488,GO:0007275,GO:0008150,GO:0009790,GO:0009791,GO:0009793,GO:0010154,GO:0022414,GO:0030246,GO:0032501,GO:0032502,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0061458	GO:0000003,GO:0003006,GO:0003674,GO:0005488,GO:0007275,GO:0008150,GO:0009790,GO:0009791,GO:0009793,GO:0010154,GO:0022414,GO:0030246,GO:0032501,GO:0032502,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0061458	F-box protein	F-box protein
Cluster-2.57712	Cluster-3554.29535	-2.55797921473428	None	None	hypothetical protein	hypothetical protein
Cluster-2.5861	Cluster-6649.2	-4.08789228446796	GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016020,GO:0016101,GO:0016102,GO:0016114,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0036202,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044550,GO:0051501,GO:0051502,GO:0052314,GO:0052315,GO:0055114,GO:0071704,GO:1901576	GO:0016021, GO:0005506, GO:0016709, GO:0020037, GO:0044550, GO:0055114	Belongs to the cytochrome P450 family	Putative geraniol 8-hydroxylase
Cluster-2.50420	Cluster-4338.0	3.24190106365474	None	None	hypothetical protein	hypothetical protein
Cluster-1285.0	Cluster-3554.29298	-3.05921486429437	None	None	Receptor-like protein kinase	Receptor-like protein kinase
Cluster-2.1304	Cluster-3554.26845	-3.9241051790976	None	None	None	TMV resistance protein N-like
Cluster-2.18955	Cluster-14452.0	2.80979046035877	None	None	BEST Arabidopsis thaliana protein match is Protein of	None
Cluster-2.31834	Cluster-3554.39600	3.40673565812772	GO:0046872, GO:0009878	GO:0046872, GO:0009878	Putative Late nodulin	Putative Late nodulin
